Country,Commodity,Year,Variable,Value,Region
Estonia,oats,2016,consumption pP,20.96034242572328,Northern Europe
Estonia,oats,2017,consumption pP,34.40755770527044,Northern Europe
Estonia,oats,2018,consumption pP,16.870547672160704,Northern Europe
Estonia,oats,2019,consumption pP,13.845494529345904,Northern Europe
Estonia,oats,2020,consumption pP,35.68493262992264,Northern Europe
Estonia,oats,2021,consumption pP,15.729532387830483,Northern Europe
Estonia,oats,2022,consumption pP,33.68081166038968,Northern Europe
Estonia,oats,2023,consumption pP,0.2673686310682254,Northern Europe
Estonia,oats,2024,consumption pP,,Northern Europe
Estonia,soy,2015,consumption pP,0.8421325110783202,Northern Europe
Estonia,soy,2016,consumption pP,0.0011802804249009,Northern Europe
Estonia,soy,2017,consumption pP,0.0397423985717148,Northern Europe
Estonia,soy,2018,consumption pP,0.0204542136512208,Northern Europe
Estonia,soy,2019,consumption pP,0.217596228195385,Northern Europe
Estonia,soy,2020,consumption pP,0.1989354068605107,Northern Europe
Estonia,soy,2021,consumption pP,0.1605236030090192,Northern Europe
Estonia,soy,2022,consumption pP,0.1783799412828801,Northern Europe
Estonia,soy,2023,consumption pP,,Northern Europe
Estonia,soy,2024,consumption pP,,Northern Europe
Estonia,sunflower,2015,consumption pP,1.1926354352683235,Northern Europe
Estonia,sunflower,2016,consumption pP,1.1475137731049585,Northern Europe
Estonia,sunflower,2017,consumption pP,1.811004991710845,Northern Europe
Estonia,sunflower,2018,consumption pP,1.6172437190662163,Northern Europe
Estonia,sunflower,2019,consumption pP,1.572823984963427,Northern Europe
Estonia,sunflower,2020,consumption pP,1.133321599793008,Northern Europe
Estonia,sunflower,2021,consumption pP,0.6787769773361827,Northern Europe
Estonia,sunflower,2022,consumption pP,1.2918337237922957,Northern Europe
Estonia,sunflower,2023,consumption pP,1.0758322514233505,Northern Europe
Estonia,sunflower,2024,consumption pP,,Northern Europe
Estonia,wine,2015,consumption pP,15.36836811724432,Northern Europe
Estonia,wine,2016,consumption pP,14.037088013351685,Northern Europe
Estonia,wine,2017,consumption pP,12.870761296630292,Northern Europe
Estonia,wine,2018,consumption pP,12.632861993816832,Northern Europe
Estonia,wine,2019,consumption pP,13.298477350934284,Northern Europe
Estonia,wine,2020,consumption pP,12.77346143952488,Northern Europe
Estonia,wine,2021,consumption pP,15.6795148061659,Northern Europe
Estonia,wine,2022,consumption pP,14.587151181756171,Northern Europe
Finland,apples,2015,consumption pP,17.94288087794375,Northern Europe
Finland,apples,2016,consumption pP,15.7167089785586,Northern Europe
Finland,apples,2017,consumption pP,15.063250628969753,Northern Europe
Finland,apples,2018,consumption pP,17.63196969136568,Northern Europe
Finland,apples,2019,consumption pP,17.145107057620553,Northern Europe
Finland,apples,2020,consumption pP,15.563479839111478,Northern Europe
Finland,apples,2021,consumption pP,16.135378036198052,Northern Europe
Finland,apples,2022,consumption pP,16.17967679165851,Northern Europe
Finland,apples,2023,consumption pP,,Northern Europe
Finland,barley,2015,consumption pP,264.79680833998384,Northern Europe
Finland,barley,2016,consumption pP,239.61548125735743,Northern Europe
Finland,barley,2017,consumption pP,248.2532922649701,Northern Europe
Finland,barley,2018,consumption pP,224.4580523990105,Northern Europe
Finland,barley,2019,consumption pP,264.89236138905966,Northern Europe
Finland,barley,2020,consumption pP,224.40770656815585,Northern Europe
Finland,barley,2021,consumption pP,200.35749105263528,Northern Europe
Finland,barley,2022,consumption pP,245.90477170895767,Northern Europe
Finland,barley,2023,consumption pP,186.85326098924165,Northern Europe
Finland,barley,2024,consumption pP,,Northern Europe
Finland,butter,2015,consumption pP,3.0487900515573325,Northern Europe
Finland,butter,2016,consumption pP,3.264105728109988,Northern Europe
Finland,butter,2017,consumption pP,3.9322538666798352,Northern Europe
Finland,butter,2018,consumption pP,4.297326709224115,Northern Europe
Finland,butter,2019,consumption pP,3.800172391668879,Northern Europe
Finland,butter,2020,consumption pP,3.896128725292869,Northern Europe
Finland,butter,2021,consumption pP,3.498073589291279,Northern Europe
Finland,butter,2022,consumption pP,3.628816615244259,Northern Europe
Finland,butter,2023,consumption pP,2.688806020165176,Northern Europe
Finland,milk,2015,consumption pP,131.17027460926855,Northern Europe
Finland,milk,2016,consumption pP,123.98272178986306,Northern Europe
Finland,milk,2017,consumption pP,118.19104994831356,Northern Europe
Finland,milk,2018,consumption pP,113.2588967068224,Northern Europe
Finland,milk,2019,consumption pP,107.34287469986089,Northern Europe
Finland,milk,2020,consumption pP,102.9270077111255,Northern Europe
Finland,milk,2021,consumption pP,101.29296300661052,Northern Europe
Finland,milk,2022,consumption pP,94.41050022172566,Northern Europe
Finland,milk,2023,consumption pP,94.85957280655128,Northern Europe
Finland,oats,2015,consumption pP,125.95421359966755,Northern Europe
Finland,oats,2016,consumption pP,129.56991488913349,Northern Europe
Finland,oats,2017,consumption pP,126.99415672666312,Northern Europe
Finland,oats,2018,consumption pP,95.66371227828944,Northern Europe
Finland,oats,2019,consumption pP,134.80519689380225,Northern Europe
Finland,oats,2020,consumption pP,152.06686248755094,Northern Europe
Finland,oats,2021,consumption pP,87.93577586930343,Northern Europe
Finland,oats,2022,consumption pP,171.67110975852057,Northern Europe
Finland,oats,2023,consumption pP,103.7930226633556,Northern Europe
Finland,oats,2024,consumption pP,,Northern Europe
Finland,soy,2015,consumption pP,9.898709944336478,Northern Europe
Finland,soy,2016,consumption pP,10.092698983113396,Northern Europe
Finland,soy,2017,consumption pP,2.8815047853986795,Northern Europe
Finland,soy,2018,consumption pP,9.59236928349872,Northern Europe
Finland,soy,2019,consumption pP,3.960970956638341,Northern Europe
Finland,soy,2020,consumption pP,6.422285530648735,Northern Europe
Finland,soy,2021,consumption pP,3.381987638731302,Northern Europe
Finland,soy,2022,consumption pP,2.2519348803257357,Northern Europe
Finland,soy,2023,consumption pP,3.1404877049715947,Northern Europe
Finland,soy,2024,consumption pP,,Northern Europe
Finland,sunflower,2015,consumption pP,2.254348045480535,Northern Europe
Finland,sunflower,2016,consumption pP,2.2770868139573013,Northern Europe
Finland,sunflower,2017,consumption pP,2.6414013689373723,Northern Europe
Finland,sunflower,2018,consumption pP,2.5151456144511384,Northern Europe
Finland,sunflower,2019,consumption pP,2.21525657571366,Northern Europe
Finland,sunflower,2020,consumption pP,2.244756935609326,Northern Europe
Finland,sunflower,2021,consumption pP,2.397481003938447,Northern Europe
Finland,sunflower,2022,consumption pP,1.6456593602782803,Northern Europe
Finland,sunflower,2023,consumption pP,1.989426775059871,Northern Europe
Finland,sunflower,2024,consumption pP,,Northern Europe
Finland,wine,2015,consumption pP,12.97295297717998,Northern Europe
Finland,wine,2016,consumption pP,10.981305671407018,Northern Europe
Finland,wine,2017,consumption pP,12.235483225597262,Northern Europe
Finland,wine,2018,consumption pP,12.114022529862982,Northern Europe
Finland,wine,2019,consumption pP,12.054054382004075,Northern Europe
Finland,wine,2020,consumption pP,12.44225246100808,Northern Europe
Finland,wine,2021,consumption pP,11.636230677509202,Northern Europe
Finland,wine,2022,consumption pP,11.060082434432555,Northern Europe
France,apples,2015,consumption pP,27.533117208512945,Western Europe
France,apples,2016,consumption pP,27.27066053970541,Western Europe
France,apples,2017,consumption pP,25.43485234619912,Western Europe
France,apples,2018,consumption pP,29.010825873413783,Western Europe
France,apples,2019,consumption pP,27.16261462673768,Western Europe
France,apples,2020,consumption pP,28.559170458932904,Western Europe
France,apples,2021,consumption pP,27.264524756278764,Western Europe
France,apples,2022,consumption pP,29.652749619386693,Western Europe
France,apples,2023,consumption pP,,Western Europe
France,barley,2015,consumption pP,61.454804386205545,Western Europe
France,barley,2016,consumption pP,59.759696960486686,Western Europe
France,barley,2017,consumption pP,72.72817849362548,Western Europe
France,barley,2018,consumption pP,56.15493637813398,Western Europe
France,barley,2019,consumption pP,69.72235064393446,Western Europe
France,barley,2020,consumption pP,52.47670779928577,Western Europe
France,barley,2021,consumption pP,59.079922860271694,Western Europe
France,barley,2022,consumption pP,59.08497642932625,Western Europe
France,barley,2023,consumption pP,63.56009585750717,Western Europe
France,barley,2024,consumption pP,,Western Europe
France,butter,2015,consumption pP,6.498411237484874,Western Europe
France,butter,2016,consumption pP,6.762728951744333,Western Europe
France,butter,2017,consumption pP,6.663180875644556,Western Europe
France,butter,2018,consumption pP,6.97162605755155,Western Europe
France,butter,2019,consumption pP,6.821243576440165,Western Europe
France,butter,2020,consumption pP,6.636588847967155,Western Europe
France,butter,2021,consumption pP,6.82954222624348,Western Europe
France,butter,2022,consumption pP,6.812231388133896,Western Europe
France,butter,2023,consumption pP,7.067747249109788,Western Europe
France,milk,2015,consumption pP,43.110270226099935,Western Europe
France,milk,2016,consumption pP,40.94246602397238,Western Europe
France,milk,2017,consumption pP,40.34859559502806,Western Europe
France,milk,2018,consumption pP,37.89163292322591,Western Europe
France,milk,2019,consumption pP,38.28064650430254,Western Europe
France,milk,2020,consumption pP,37.50746241034521,Western Europe
France,milk,2021,consumption pP,37.626278460706985,Western Europe
France,milk,2022,consumption pP,34.12892146447355,Western Europe
France,milk,2023,consumption pP,36.343418017778056,Western Europe
France,oats,2015,consumption pP,5.049261970318328,Western Europe
France,oats,2016,consumption pP,4.81063628819954,Western Europe
France,oats,2017,consumption pP,6.860795447922698,Western Europe
France,oats,2018,consumption pP,5.084792643073009,Western Europe
France,oats,2019,consumption pP,4.777944706507284,Western Europe
France,oats,2020,consumption pP,5.151220988942863,Western Europe
France,oats,2021,consumption pP,5.477578933002839,Western Europe
France,oats,2022,consumption pP,4.238322609104457,Western Europe
France,oats,2023,consumption pP,3.490391930502296,Western Europe
France,oats,2024,consumption pP,,Western Europe
France,soy,2015,consumption pP,13.653248847693597,Western Europe
France,soy,2016,consumption pP,14.934360827085817,Western Europe
France,soy,2017,consumption pP,13.36935004950834,Western Europe
France,soy,2018,consumption pP,12.844638373292694,Western Europe
France,soy,2019,consumption pP,13.71166547700702,Western Europe
France,soy,2020,consumption pP,12.137510227861362,Western Europe
France,soy,2021,consumption pP,13.14341580192427,Western Europe
France,soy,2022,consumption pP,10.514091237318102,Western Europe
France,soy,2023,consumption pP,9.616365813385151,Western Europe
France,soy,2024,consumption pP,,Western Europe
France,sunflower,2015,consumption pP,17.222680853381135,Western Europe
France,sunflower,2016,consumption pP,21.770294719881136,Western Europe
France,sunflower,2017,consumption pP,22.80471024097844,Western Europe
France,sunflower,2018,consumption pP,18.04915219279088,Western Europe
France,sunflower,2019,consumption pP,18.83865673929127,Western Europe
France,sunflower,2020,consumption pP,19.955459666883144,Western Europe
France,sunflower,2021,consumption pP,22.24994631391772,Western Europe
France,sunflower,2022,consumption pP,22.897597088937587,Western Europe
France,sunflower,2023,consumption pP,24.19775643753204,Western Europe
France,sunflower,2024,consumption pP,,Western Europe
France,wine,2015,consumption pP,61.16295667301474,Western Europe
France,wine,2016,consumption pP,53.93656382407174,Western Europe
France,wine,2017,consumption pP,53.706180637143774,Western Europe
France,wine,2018,consumption pP,57.89613525274163,Western Europe
France,wine,2019,consumption pP,48.19839548069511,Western Europe
France,wine,2020,consumption pP,56.5339759845422,Western Europe
France,wine,2021,consumption pP,51.57801501215153,Western Europe
France,wine,2022,consumption pP,49.95620541517976,Western Europe
France,wine,2023,consumption pP,,Western Europe
Germany,apples,2015,consumption pP,31.232196938614585,Central Europe
Germany,apples,2016,consumption pP,28.64293342737574,Central Europe
Germany,apples,2017,consumption pP,28.512860689043627,Central Europe
Germany,apples,2018,consumption pP,33.72919649922607,Central Europe
Germany,apples,2019,consumption pP,29.88498579458512,Central Europe
Germany,apples,2020,consumption pP,29.367680396228653,Central Europe
Germany,apples,2021,consumption pP,29.30628628912051,Central Europe
Germany,apples,2022,consumption pP,28.55537151108552,Central Europe
Germany,apples,2023,consumption pP,,Central Europe
Germany,barley,2015,consumption pP,119.28007594781964,Central Europe
Germany,barley,2016,consumption pP,110.36424735656628,Central Europe
Germany,barley,2017,consumption pP,114.44546114798597,Central Europe
Germany,barley,2018,consumption pP,111.66899904520533,Central Europe
Germany,barley,2019,consumption pP,122.5749576239682,Central Europe
Germany,barley,2020,consumption pP,109.15912406689442,Central Europe
Germany,barley,2021,consumption pP,101.24770198902888,Central Europe
Germany,barley,2022,consumption pP,104.02358507813268,Central Europe
Germany,barley,2023,consumption pP,105.28092679530651,Central Europe
Germany,barley,2024,consumption pP,,Central Europe
Germany,butter,2015,consumption pP,5.532242922894672,Central Europe
Germany,butter,2016,consumption pP,5.564358004377703,Central Europe
Germany,butter,2017,consumption pP,5.356750374275612,Central Europe
Germany,butter,2018,consumption pP,5.183251883445235,Central Europe
Germany,butter,2019,consumption pP,5.316148874317419,Central Europe
Germany,butter,2020,consumption pP,5.548951541164112,Central Europe
Germany,butter,2021,consumption pP,5.276480749489178,Central Europe
Germany,butter,2022,consumption pP,5.007085744449414,Central Europe
Germany,butter,2023,consumption pP,4.828463484100639,Central Europe
Germany,milk,2015,consumption pP,55.00332029933278,Central Europe
Germany,milk,2016,consumption pP,50.69617074199464,Central Europe
Germany,milk,2017,consumption pP,57.58030085581861,Central Europe
Germany,milk,2018,consumption pP,57.6709911499297,Central Europe
Germany,milk,2019,consumption pP,58.46517862728253,Central Europe
Germany,milk,2020,consumption pP,62.344996879602185,Central Europe
Germany,milk,2021,consumption pP,61.82406328096378,Central Europe
Germany,milk,2022,consumption pP,63.07187267178168,Central Europe
Germany,milk,2023,consumption pP,60.6470995227367,Central Europe
Germany,oats,2015,consumption pP,10.810828129471547,Central Europe
Germany,oats,2016,consumption pP,10.687879557591875,Central Europe
Germany,oats,2017,consumption pP,11.40202211786002,Central Europe
Germany,oats,2018,consumption pP,11.209823435475224,Central Europe
Germany,oats,2019,consumption pP,11.169337289962057,Central Europe
Germany,oats,2020,consumption pP,14.317116086963544,Central Europe
Germany,oats,2021,consumption pP,14.24858989146099,Central Europe
Germany,oats,2022,consumption pP,13.679690730984651,Central Europe
Germany,oats,2023,consumption pP,10.706823524719074,Central Europe
Germany,oats,2024,consumption pP,,Central Europe
